Date,Adj Close,AvgRange,Close,FrogBox,High,Low,Open,Volume
2011-10-10,50.592448,10.032664833333332,388.809994,5.2546913594324955,388.809994,378.209991,379.090012,110628700
2011-10-11,52.08624,10.3053315,400.289989,5.11437880812611,403.179989,391.499989,392.57,151421900
2011-10-12,52.333472,10.421331533333333,402.190006,5.043656695550698,409.250008,400.1399990000001,407.340004,155571500
2011-10-13,53.14542700000001,10.266664866666666,408.429989,5.12060096146667,408.429989,402.849995,404.980003,106546300
2011-10-14,54.911173,10.270331166666667,421.999992,5.117938628319955,421.999992,415.270012,416.829994,143341800
2011-10-17,54.649632,10.423331566666663,419.990013,5.059406811298798,426.699993,415.939987,421.740013,171511200
2011-10-18,54.94240300000001,10.255664166666664,422.23999800000007,5.025162670144155,424.80999,415.990002,421.759987,220400600
2011-10-19,51.868938,10.489665066666664,398.619991,4.8654567108816815,408.420002,397.799999,401.349987,276014900
2011-10-20,51.438238,10.484331599999994,395.310009,4.870293061072657,400.349991,394.210011,399.999996,137317600
2011-10-21,51.120742,10.397998533333327,392.870007,4.884139939915805,399.140003,390.750011,398.100006,155311100
2011-10-24,52.79930699999999,10.468664999999994,405.770008,4.878249443993502,406.500011,395.399998,396.179989,125534500
2011-10-25,51.758337,10.575666066666663,397.770012,4.810681271467593,406.549999,397.37999,405.029991,107606800
2011-10-26,52.12658,10.67399856666666,400.60001,4.753249433546269,402.549988,393.150013,401.76001,114076200
2011-10-27,52.658776,10.785664699999993,404.69001,4.622780210037342,408.999989,401.8899990000001,407.560009,123666200
2011-10-28,52.69260500000001,10.73133146666666,404.949989,4.696404182731613,406.349995,402.509987,403.000011,80710700
2011-10-31,52.670486,10.40633156666666,404.779999,4.507464596306753,409.330009,401.050007,402.419998,96375300
2011-11-01,51.59438400000001,10.226664799999991,396.51001,4.562444558064876,399.500011,393.220001,397.410004,132947500
2011-11-02,51.711492,10.084665133333326,397.410004,4.648426308346467,400.440006,395.110004,400.090012,81837700
2011-11-03,52.447978000000006,9.915331499999992,403.07,4.626517661142257,403.399994,395.359997,399.069988,110346600
2011-11-04,52.079735,9.828331733333329,400.240002,4.7091714282185855,403.439995,399.160004,402.030003,75557300
2011-11-07,52.013374,9.534665033333328,399.730003,4.799048592088228,399.999996,396.130001,399.910007,67568900
2011-11-08,52.85916,9.37633116666666,406.229992,4.820859682361698,407.999992,401.560005,402.210007,100110500
2011-11-09,51.434333,9.35733116666666,395.279995,4.830723694207643,400.890003,394.230011,396.969994,139671000
2011-11-10,50.125314,9.325997099999997,385.220005,4.789019380319269,397.209999,382.150002,397.029995,186188100
2011-11-11,50.04724,9.350330566666663,384.619991,4.782375221888991,388.700005,380.259998,386.609997,163446500
2011-11-14,49.349791,9.26966383333333,379.260002,4.800662019193315,385.249992,378.200005,383.519993,108226300
2011-11-15,50.595051,8.685996699999997,388.829994,3.3435280222464234,389.499996,379.449993,380.800011,107702700
2011-11-16,50.06676,8.262663466666664,384.770008,2.658275052720179,391.140007,384.320011,389.250004,87302600
2011-11-17,49.109067,8.132663166666664,377.41,2.510901033558888,384.57999,375.499996,383.980003,119975100
2011-11-18,48.787668,7.994663533333331,374.94001,2.560649754333532,379.990005,374.880009,378.919994,92984500
2011-11-21,48.016047,7.833662933333331,369.009995,2.5429730957854813,371.679989,365.910004,370.400013,111995100
2011-11-22,48.991958,7.677330033333333,376.510006,2.4404556522099554,377.930012,370.939999,371.02,102255300
2011-11-23,47.753203000000006,7.672329433333336,366.990002,2.437570793847791,375.840004,366.880013,374.509987,107067800
2011-11-25,47.308189,7.747328933333337,363.570004,2.4053749291653075,371.14999,363.320011,368.419994,63690200
2011-11-28,48.941212,7.735996233333338,376.12001,2.4111273707323253,376.719997,370.329998,372.349991,86603300
2011-11-29,48.561256,7.664995966666675,373.199997,2.349584656566793,378.830006,370.200008,375.840004,93963800
2011-11-30,49.732346,7.503662500000009,382.199989,2.432256974189152,382.279991,378.300007,381.290009,101484600
2011-12-01,50.477942,7.424662900000006,387.93,2.3651097627410116,389.000011,380.749996,382.539997,96795300
2011-12-02,50.708257,7.388330066666674,389.700001,2.3937246747951377,393.629997,388.580002,389.82999,94763900
2011-12-05,51.13896,7.309330466666674,393.01001,2.398630199861889,396.410007,390.390003,393.489994,89302500
2011-12-06,50.870907,7.114330033333343,390.949989,2.31621116799362,394.629993,389.379993,392.509998,70899500
2011-12-07,50.628883,6.947996900000006,389.09,2.34251985183454,390.940002,386.759987,389.929993,76186600
2011-12-08,50.833173,6.810331066666674,390.659996,2.314642289891254,395.5,390.23,391.450001,94089100
2011-12-09,51.21833400000001,6.673664800000008,393.62001,2.4151952477632297,394.039993,391.029991,392.850006,74248300
2011-12-12,50.986716,6.693997266666673,391.839996,2.392982747884637,393.89999,389.450008,391.679993,75266800
2011-12-13,50.592448,6.694663966666673,388.809994,2.393442597693848,395.399998,387.099995,392.999996,84732200
2011-12-14,49.470805,6.8086639000000035,380.19001,2.4537004558760818,387.380001,377.679993,386.700012,101721900
2011-12-15,49.308152,6.811997300000005,378.939995,2.451689499427704,383.739998,378.309994,383.330002,64050000
2011-12-16,49.578803,6.696664000000006,381.019989,2.47321823817674,384.149994,379.569996,380.360001,105369600
2011-12-19,49.733649,6.69966453333334,382.210003,2.4702380135676374,384.85001,380.480003,382.470009,58882600
2011-12-20,51.521515,6.865331000000008,395.949997,2.4403984784567423,396.099987,387.259998,387.76001,84303800
2011-12-21,51.586577,6.826998133333337,396.450008,2.456290040344157,397.299988,392.009987,396.689987,65737000
2011-12-22,51.859831,6.705998500000003,398.550003,2.5523316977342128,399.12999,396.099987,397.000008,50589700
2011-12-23,52.481811,6.340665733333338,403.330006,2.0503602637748037,403.590012,399.489998,399.690002,67349800
2011-12-27,52.898198,6.261665233333337,406.529999,2.011982529511398,409.090004,403.020012,403.099987,66269000
2011-12-28,52.392027,6.25699936666667,402.640003,2.0102529021606568,408.250011,401.34,406.890007,57165500
2011-12-29,52.714728,6.0933329333333335,405.120007,1.8868837000642809,405.650005,400.509995,403.399994,53994500
2011-12-30,52.699113,5.958999633333336,405.000004,1.9747736565263831,406.280006,403.490009,403.51001,44915500
2012-01-03,53.50976800000001,5.772999833333335,411.23,1.93301974259656,412.499989,408.999989,409.399998,75555200
2012-01-04,53.797337,5.7826672000000015,413.44001,1.9303129351835653,414.680012,409.279995,410.000011,65005500
2012-01-05,54.394592,5.7863344,418.029995,1.930392513098032,418.550007,412.670006,414.950005,67817400
2012-01-06,54.963223,5.671000199999999,422.400002,1.9591451731147216,422.749996,419.220009,419.770008,79573200
2012-01-09,54.876041,5.585667599999997,421.73,1.8644107331273985,427.750004,421.349991,425.499992,98506100
2012-01-10,55.072523,5.474668166666663,423.239994,1.824894111326646,426.000004,421.500008,425.909988,64549100
2012-01-11,54.982739,5.379668199999997,422.549992,1.8496157809752505,422.849998,419.309998,422.680008,53771200
2012-01-12,54.831799,5.230334999999997,421.389992,1.7566592568510593,422.900013,418.750011,422.279999,53146800
2012-01-13,54.626209,5.157335566666664,419.810009,1.8532576489288024,420.449997,418.659996,419.699993,56505400
2012-01-17,55.262501,4.983335133333332,424.700001,1.7970756991767678,425.98999,422.959988,424.199989,60724300
2012-01-18,55.836337,4.920667933333332,429.110008,1.8271982752797808,429.46999000000005,426.300011,426.959999,69197800
2012-01-19,55.659372,4.8820013000000015,427.750004,1.8153677268444492,431.370007,426.51000199999993,430.150005,65434600
2012-01-20,54.689969,4.965334733333337,420.30000700000005,1.888740835812004,427.500011,419.750008,427.48999800000007,103493600
2012-01-23,55.615129,5.0310007000000025,427.409996,1.894731773576764,428.449993,422.299999,422.669994,76515600
2012-01-24,54.70428100000001,5.040334266666667,420.409996,1.8966384030907173,425.10001,419.550003,425.10001,136909500
2012-01-25,58.119964,5.297333466666667,446.659996,2.1211132884503794,454.449974,443.729996,454.439987,239578500
2012-01-26,57.855817,5.337333466666668,444.62999,2.115891288280212,448.789978,443.139996,448.360008,80996300
2012-01-27,58.20064100000001,5.217667166666672,447.28001,2.0428124681397533,448.4800110000001,443.769997,444.339996,74927300
2012-01-30,58.946234,5.178000066666671,453.009995,1.962758785669235,453.900002,445.390007,445.709988,94835300
2012-01-31,59.397753,5.169333200000003,456.47998,1.9621816155902647,458.240021,453.07002300000005,455.589973,97920900
2012-02-01,59.360018,5.131332333333339,456.189987,1.984896386510892,458.98999800000007,455.550026,458.41001100000005,67511500
2012-02-02,59.22079100000001,5.091998100000004,455.12000300000005,2.0120106040368237,457.169983,453.980003,455.89999400000005,46699100
2012-02-03,59.81414300000001,4.945331633333338,459.68,1.8857885402218932,460.000008,455.560013,457.300026,71649900
2012-02-06,60.372361,4.994997200000006,463.969978,1.9145797027270912,464.979988,458.20002,458.379997,62353200
2012-02-07,61.00475400000001,5.066330366666673,468.830009,1.8783670288651968,469.749977,464.579979,465.250008,79055900
2012-02-08,62.02620699999999,5.1659962000000075,476.680016,1.90446885302804,476.789978,469.699989,470.500008,101972500
2012-02-09,64.17190500000001,5.503330133333337,493.170006,2.7697933019562586,496.750008,480.55999800000006,480.76000199999993,221053700
2012-02-10,64.20443399999999,5.575330000000006,493.419998,2.8349287318041965,497.619987,488.54998,490.960022,157825500
2012-02-13,65.398951,5.628663666666673,502.600021,2.8414995519701853,503.830009,497.089989,499.529991,129304000
2012-02-14,66.291579,5.787664166666675,509.459991,2.810467592594992,509.56002,502.000008,504.659988,115099600
2012-02-15,64.757447,6.650998566666678,497.669975,5.115942739671269,526.290016,496.889984,514.259995,376530000
2012-02-16,65.3482,7.079665233333343,502.209999,5.529559856912787,504.890007,486.62999,491.500008,236138000
2012-02-17,65.33649100000001,7.1326660333333445,502.12001,5.525283104168019,507.7700200000001,500.299995,503.109993,133951300
2012-02-21,66.992936,7.372667066666676,514.850021,5.519768480057841,514.850021,504.12000300000005,506.880013,151398800
2012-02-22,66.757413,7.373331966666675,513.039993,5.519648476089992,515.489983,509.07002300000005,513.079994,120825600
2012-02-23,67.19331700000001,7.500999333333343,516.3899769999998,5.495136651273122,517.830009,509.499992,515.079987,142006900
2012-02-24,67.976648,7.52499813333334,522.4099809999999,5.478789174405787,522.899979,518.6400150000002,519.6699980000002,103768000
2012-02-27,68.412559,7.793997600000008,525.760017,5.505415153897365,528.5,516.2800139999998,521.309982,136895500
2012-02-28,69.668228,8.052997733333344,535.410011,5.394878348243863,535.410011,525.850006,527.960014,150096800
2012-02-29,70.582982,8.348998266666676,542.440025,5.353227479936743,547.6100230000002,535.700005,541.5600049999998,238002800
2012-03-01,70.847122,8.557999066666676,544.4699780000002,5.265737986848957,548.209984,538.7699809999998,548.169983,170817500
2012-03-02,70.939512,8.538667033333338,545.180008,5.2808255214375315,546.800018,542.519974,544.240013,107928100
2012-03-05,69.375457,8.996332166666667,533.1600269999999,5.781354397048576,547.47998,526.000023,545.420013,202281100
2012-03-06,68.9981,9.373667,530.259987,5.955954194112923,533.690025,516.2199860000002,523.659996,202559700
2012-03-07,69.054056,9.671333800000003,530.6900099999998,5.981363378328978,537.779999,523.299988,536.8000030000002,199630200
2012-03-08,70.52442099999998,9.67633436666667,541.989975,5.982332931768164,542.989998,532.120003,534.6899950000002,129114300
2012-03-09,70.938213,9.642335366666666,545.170021,6.008844314774527,547.740013,543.110001,544.209999,104729800
2012-03-12,71.82693499999998,9.652000033333328,551.999977,6.0008654504932775,551.999977,547.000023,548.9799879999998,101820600
2012-03-13,73.921891,9.782666099999991,568.099998,6.01779536442461,568.18,555.750023,557.540024,172713800
2012-03-14,76.716897,10.254333333333328,589.580009,6.19569424476604,594.719994,575.399979,578.050026,354711000
2012-03-15,76.19380799999998,10.855000399999993,585.5599980000002,6.38294939608638,600.009995,578.550011,599.6099849999998,289929500
2012-03-16,76.195107,11.122000699999996,585.569984,6.216626902752327,589.199974,577.9999849999998,584.7199780000002,206371900
2012-03-19,78.21589300000002,11.397999866666654,601.100006,6.092296127081699,601.7699809999998,589.050011,598.37001,225309000
2012-03-20,78.84828,11.68599936666666,605.959984,6.0706406758031575,606.899979,591.480026,599.51001,204165500
2012-03-21,78.39806,11.788331933333328,602.4999849999998,5.9822447629919635,609.650002,601.4100269999999,602.73999,161010500
2012-03-22,77.986882,11.850998233333325,599.3400190000001,5.941035554530475,604.499977,595.529999,597.779984,155967700
2012-03-23,77.55878100000002,11.557998199999993,596.050011,5.936415997028905,601.799995,594.399986,600.490005,107622200
2012-03-26,78.981003,11.65199946666666,606.97998,5.917959455891535,607.150024,595.259979,599.790016,148935500
2012-03-27,79.956917,11.767998566666654,614.4800190000002,5.852098079496349,616.280006,606.060013,606.180016,151782400
2012-03-28,80.36549699999998,11.887331999999983,617.62001,5.7995972047849245,621.450005,610.3099900000002,618.3799740000002,163865100
2012-03-29,79.355754,11.218330499999986,609.8599929999998,4.777255619414801,616.560013,607.230026,612.780006,152059600
2012-03-30,78.014206,11.030329766666654,599.550011,4.598207869331717,610.559982,597.939987,608.7699809999998,182759500
2012-04-02,80.496921,11.394329166666653,618.6300200000002,4.736782571386823,618.769997,600.37999,601.830009,149587900
2012-04-03,81.887913,11.35999463333332,629.319984,4.745488972003803,632.209984,622.510002,627.300018,208639900
2012-04-04,81.236006,11.441328033333313,624.3099900000002,4.678336239959429,625.8599849999998,617.000023,624.349991,143245200
2012-04-05,82.45524,11.538994733333313,633.679977,4.64158312284755,634.6600269999999,623.400009,626.980011,160324500
2012-04-09,82.787052,11.881662133333313,636.229996,4.4616509796336405,639.840012,625.300026,626.130005,149384200
2012-04-10,81.77341,12.074328766666644,628.440018,4.599435322057548,644.0,626.0000150000002,639.93,222431300
2012-04-11,81.481939,12.206662899999973,626.20002,4.5816772363790985,636.87001,623.339981,636.199982,174153700
2012-04-12,81.035618,12.170662099999975,622.7699809999998,4.588326868026604,631.330017,620.500023,624.999992,153584200
2012-04-13,78.753291,12.562329233333307,605.22998,4.841700076809461,624.700012,603.509995,624.1099849999998,214911200
2012-04-16,75.487252,13.487327733333311,580.1300200000002,5.767163230492389,610.279976,578.249977,610.0599980000002,262696700
2012-04-17,79.33493399999998,14.040995966666648,609.699989,7.184173413920338,610.000023,571.910019,578.93998,256382000
2012-04-18,79.157972,14.043328033333314,608.340012,7.185336165533309,620.249977,602.709976,613.720001,238632800
2012-04-19,76.438434,14.234328399999981,587.439987,7.272967441629428,604.729996,584.519974,600.2199860000002,208679800
2012-04-20,74.556883,14.678662566666643,572.980003,7.464996226280272,594.620018,570.4199980000002,591.379997,257746300
2012-04-23,74.39032399999998,15.192662766666643,571.699974,7.277762743347403,576.670021,556.620003,570.610016,241632300
2012-04-24,72.90434300000003,15.448997966666644,560.280006,7.037852858137077,567.6900019999998,554.999992,562.6099929999998,269037300
2012-04-25,79.373975,15.43466563333332,610.000023,7.044647519016732,617.999992,605.9999849999998,615.639992,226444400
2012-04-26,79.074692,15.209332466666648,607.6999969999998,7.024167880732364,614.6900099999998,602.12999,614.269974,134017100
2012-04-27,78.463126,14.683333799999984,603.000023,7.129989929446684,606.180016,600.499992,605.069977,101680600
2012-04-30,75.988215,14.823335233333314,583.9799879999998,7.100407683051237,598.400024,582.999992,597.800011,126536200
2012-05-01,75.74749399999997,14.917001833333318,582.130013,7.090230943916165,596.759987,581.2300190000002,584.900009,152749800
2012-05-02,76.248456,14.687670333333314,585.97998,7.184046436067081,587.399986,578.8599780000002,580.239983,106847300
2012-05-03,75.707153,14.783004933333311,581.819992,7.114169983628094,591.400024,580.300011,590.499977,97637400
2012-05-04,73.551045,14.923672166666641,565.25,7.036564116803531,578.3599929999998,565.1699980000002,577.080017,132498100
2012-05-07,74.10145899999998,15.061672666666643,569.480003,6.923612884497577,572.7700120000002,561.2299879999998,561.500008,115029600
2012-05-08,73.9323,15.09100489999998,568.18,6.9115663203439155,571.500023,558.730011,569.579979,124313000
2012-05-09,74.062425,15.188005799999981,569.180023,6.861082529005518,573.980026,560.850006,563.700005,120176000
2012-05-10,74.23678100000002,15.064672299999984,570.519974,6.968767826222899,575.87999,568.43998,574.579987,83300000
2012-05-11,73.741023,15.09100666666665,566.710007,6.9478108959948175,574.470024,564.350006,565.000008,99886500
2012-05-14,72.636291,15.000674399999982,558.2199860000002,6.99847782771664,567.510025,557.599998,562.569992,88156600
2012-05-15,71.979179,14.770007799999984,553.169991,6.996954696025753,563.219994,551.7499849999998,561.45002,119084000
2012-05-16,71.05662099999998,14.97500936666665,546.0800019999998,6.933090047109608,556.8900219999998,541.039993,554.050011,140224000
2012-05-17,68.979886,15.259010566666653,530.12001,6.847941689297191,547.500008,530.12001,545.3099980000002,179305000
2012-05-18,69.013715,15.59134213333332,530.37999,6.888976409655753,543.4099809999999,522.180016,533.9599910000002,183073100
2012-05-21,73.034461,16.023010233333313,561.279976,7.218666325829242,561.5400089999998,534.04998,534.499977,157776500
2012-05-22,72.473644,16.133010066666653,556.970024,7.2747559361275025,573.879997,552.580017,569.550018,173717600
2012-05-23,74.241986,16.33434266666665,570.559975,7.283807115996231,572.800026,553.2300190000002,557.500023,146224400
2012-05-24,73.560156,16.482342499999984,565.320015,7.212870233016172,576.499977,561.2299879999998,575.870003,124057500
2012-05-25,73.16588399999998,16.02200979999998,562.289986,7.341596207940414,565.850014,558.4699780000002,564.590012,82126800
2012-05-29,74.464493,15.244010666666643,572.269974,6.8036902128715395,574.0,565.309975,570.900009,95127200
2012-05-30,75.36233299999998,14.422010533333312,579.1699980000002,5.263722661980161,579.98999,566.5599900000002,569.1999969999998,132357400
2012-05-31,75.174961,14.172009266666644,577.7300190000002,5.288575744125362,581.4999849999998,571.460022,580.740021,122918600
2012-06-01,72.996726,13.902675099999973,560.989983,5.17499944417283,572.650009,560.5200120000002,569.159996,130246900
2012-06-04,73.426126,13.729341366666644,564.289978,4.8978676267260965,567.4999849999998,548.499977,561.500008,139248900
2012-06-05,73.23615500000002,13.332340733333313,562.830025,4.85033102774208,566.470001,558.3300019999998,561.269989,97053600
2012-06-06,74.359101,13.187673433333314,571.460022,4.934149063852689,573.849983,565.499992,567.770004,100363900
2012-06-07,74.39293,13.015007299999974,571.720001,5.066015897784276,577.320023,570.5,577.2900089999998,94941700
2012-06-08,75.511971,12.982340799999976,580.319984,5.0722066984865135,580.580017,568.999992,571.599998,86879100
2012-06-11,74.32136,13.388673166666644,571.169975,4.95393711811942,588.4999849999998,570.62999,587.719994,147816200
2012-06-12,74.970668,13.206004099999975,576.159996,4.97818919846894,576.6199799999998,566.70002,574.459984,108845100
2012-06-13,74.450185,12.958338466666644,572.160011,5.0429841845106855,578.479996,570.379997,574.5200120000002,73395000
2012-06-14,74.368205,12.881672733333314,571.529984,5.129215204985032,573.5000150000002,567.259979,571.23999,86393300
2012-06-15,74.706521,12.680671266666643,574.12999,5.316185325628372,574.619987,569.550018,570.9999849999998,83813800
2012-06-18,76.222432,12.825003899999983,585.779976,5.388773288480319,587.889984,570.37001,570.959984,110103000
2012-06-19,76.434536,12.67033546666665,587.4100269999999,5.49251723234035,589.999992,583.100021,583.400002,90351100
2012-06-20,76.21722700000002,12.52633573333332,585.739975,5.546181259737377,589.2500150000002,580.799995,588.2099910000002,89735800
2012-06-21,75.16715,12.448000166666652,577.669991,5.553951667234451,588.2199780000002,577.440025,585.4399950000002,81587800
2012-06-22,75.743588,12.425665866666654,582.099998,5.576088005960328,582.189987,575.420006,579.0400089999998,71117900
2012-06-25,74.269317,12.402665799999992,570.77002,5.58733790786354,579.800026,570.37001,577.299995,76095600
2012-06-26,74.43327,12.310998366666658,572.0300219999998,5.651829636665168,574.489998,567.329994,571.329979,69134100
2012-06-27,74.754665,12.089330633333326,574.4999849999998,5.814032399396367,576.739983,571.920006,575.000023,50749300
2012-06-28,74.045503,11.840662733333325,569.04998,5.807169741763643,574.0,565.610008,571.670013,70709100
2012-06-29,75.990821,11.586330233333326,584.0000150000002,5.7226693209802475,584.0000150000002,574.249992,577.9999849999998,105375200
2012-07-02,77.099452,11.2076638,592.519997,5.430958277675273,593.4699780000002,583.600006,584.7300190000002,100023000
2012-07-03,77.995985,10.491330533333336,599.4099809999999,4.556064351998916,600.000008,593.999977,594.879997,60428200
2012-07-05,79.366164,10.270997966666668,609.9399950000002,4.157749320693775,614.339989,599.649986,600.56002,121095800
2012-07-06,78.83787,9.84733006666667,605.879982,3.810594175321425,608.439987,601.580017,607.089996,104732600
2012-07-09,79.880142,9.664662800000004,613.889992,3.6704563812200863,613.899979,604.110008,605.299995,94851400
2012-07-10,79.141058,9.903995366666674,608.210022,3.7495828870922754,619.869995,605.309982,617.9699780000002,127989400
2012-07-11,78.649198,9.962326933333342,604.430016,3.743653262469342,607.659996,597.220024,606.119987,117330500
2012-07-12,77.929627,9.874326733333346,598.900009,3.68997340406396,603.469994,592.68,600.240013,107010400
2012-07-13,78.719462,9.779328533333349,604.970001,3.7221080029810762,607.190025,600.000008,602.949982,77856800
2012-07-16,78.971899,9.594995000000015,606.910019,3.7385767666096235,611.6199799999998,605.019989,605.120018,75315100
2012-07-17,78.975798,9.239994433333347,606.93998,3.2939167248387635,611.499977,603.149986,610.790001,73406200
2012-07-18,78.88731999999997,9.127995466666679,606.260017,3.388376246523906,608.340012,603.559982,606.590012,63175000
2012-07-19,79.936098,9.161329533333351,614.320015,3.3853761574075083,615.349998,605.9999849999998,611.279999,109215400
2012-07-20,78.632284,9.291995633333352,604.300026,3.3674951004744065,614.440018,603.700012,613.029999,99367800
2012-07-23,78.571124,9.512328200000015,603.8300019999998,3.720139597030102,605.900009,587.710007,594.399986,121993900
2012-07-24,78.19246700000002,9.288996000000019,600.919975,3.387323119067685,609.680016,598.509987,607.37999,141283100
2012-07-25,74.815825,9.318330000000019,574.970009,3.396772921101997,580.799995,570.0000150000002,574.459984,219328200
2012-07-26,74.80411600000002,9.38299546666668,574.8800200000002,3.391240730796456,580.399986,570.3600230000002,579.760025,101658200
2012-07-27,76.141758,9.649661100000014,585.159988,3.449607312633808,585.830017,571.590012,575.01001,100984100
2012-07-30,77.426058,9.867994533333349,595.0300139999998,3.3557587579153703,599.4399950000002,587.820023,590.920013,94785600
2012-07-31,79.472862,9.583327600000015,610.759987,3.0307455292452885,611.699982,602.720016,603.2299879999998,115581900
2012-08-01,78.958884,9.799994766666677,606.8099900000002,3.0644528920170293,616.400009,603.000023,615.910011,96125400
2012-08-02,79.086402,9.866328266666672,607.789986,3.055749115935241,610.690025,600.25,602.8400190000001,83039600
2012-08-03,80.115666,9.720996966666672,615.70002,3.113924308622709,617.9800190000002,611.5600049999998,613.630013,86230200
2012-08-06,81.00699399999998,9.81566403333334,622.5500030000002,3.0638840823647087,624.870003,615.26001,617.290016,75525800
2012-08-07,80.79359699999998,9.73333013333334,620.910019,3.1074821645071964,624.999992,618.039993,622.7699809999998,72611700
2012-08-08,80.656968,9.720664066666675,619.860008,3.1190854392547096,623.8800200000002,617.099998,619.389984,61176500
2012-08-09,81.116963,9.69099893333334,620.7299879999998,3.1711007279495065,621.730011,617.799988,617.849976,55410600
2012-08-10,81.243723,9.513333966666675,621.6999969999998,3.3883702079372298,621.760025,618.699982,618.710022,48734700
2012-08-13,82.328367,9.413333466666673,630.0,3.4252131723975627,630.0,623.249992,623.3900219999998,69708100
2012-08-14,82.54921999999998,9.36433546666667,631.690025,3.4289674227729736,638.6100230000002,630.2099910000002,631.870003,85042300
2012-08-15,82.436829,9.372666766666663,630.829979,3.4208052863448164,633.9999849999998,627.7500150000002,631.3000030000002,64335600
2012-08-16,83.15688,9.091667000000003,636.340012,3.3135099468493068,636.759995,630.4999849999998,631.210014,63633500
2012-08-17,84.694981,9.175668900000002,648.110001,3.2868184348262264,648.1900019999998,638.809975,640.0000150000002,110690300
2012-08-20,86.92177,9.35767036666667,665.150017,3.4681738449166244,665.150017,649.900002,650.010017,153346200
2012-08-21,85.733884,9.690669533333336,656.059982,4.351908648199051,674.880013,650.330025,670.82,203179900
2012-08-22,87.407896,10.039003266666663,668.869995,4.808244558260529,668.9999849999998,648.110001,654.4199980000002,141330700
2012-08-23,86.592456,9.971003466666662,662.630013,4.811681473194959,669.899979,661.149979,666.1099849999998,105032200
2012-08-24,86.66955300000002,10.19566906666666,663.2199860000002,4.834650397387917,669.479996,655.550011,659.509995,109335100
2012-08-27,88.297824,10.220002499999998,675.679977,4.817736336500942,680.870003,673.5400089999998,679.989983,106752100
2012-08-28,88.18283000000002,10.1226705,674.800011,4.885833134923459,676.100014,670.669983,674.9799879999998,66854200
2012-08-29,88.009024,10.132335133333333,673.469994,4.875175611439646,677.669983,672.600014,675.250008,50701700
2012-08-30,86.75449499999998,10.11066843333333,663.869987,4.88021416393476,671.5500030000002,662.849991,670.6400219999998,75674900
2012-08-31,86.93352900000002,10.130999999999997,665.240005,4.884195403955144,668.599976,657.250023,667.2499849999998,84580300
2012-09-04,88.205045,9.879332499999997,674.970001,4.643189398835596,675.139992,664.5000150000002,665.760017,91973000
2012-09-05,87.585625,9.73199846666666,670.230026,4.670865610023696,676.350006,669.599998,675.570015,84093800
2012-09-06,88.37492900000002,9.621665733333332,676.270004,4.683843702432965,678.290024,670.800026,673.170013,97799100
2012-09-07,88.919861,9.510667166666662,680.43998,4.712955483818387,682.480026,675.77002,678.050018,82416600
2012-09-10,86.606825,9.742332466666664,662.739975,5.107721694088987,683.289978,662.100014,680.45002,121999500
2012-09-11,86.325869,9.808333099999992,660.5900190000001,5.14547381571617,670.099983,656.499992,665.110016,125995800
2012-09-12,87.528124,9.972333266666661,669.790016,5.1963168317793045,669.899979,656.000008,666.849976,178058300
2012-09-13,89.25179200000002,9.883334333333334,682.980011,5.158311700752618,685.5000150000002,674.769997,677.370003,149590000
2012-09-14,90.336436,9.838334633333336,691.2800139999998,5.159176224647359,696.980011,687.8899769999998,689.959984,150118500
2012-09-17,91.447217,9.797333233333328,699.7800219999998,5.19206226374211,699.799995,694.6100230000002,699.349998,99507800
2012-09-18,91.725563,9.673999766666658,701.910004,5.240386338982623,702.329987,696.4199980000002,699.879997,93375800
2012-09-19,91.750394,9.589333833333322,702.100021,5.305856437687595,703.989998,699.569977,700.259979,81718700
2012-09-20,91.306079,9.577999366666656,698.6999969999998,5.312423810991731,700.059975,693.619987,699.1599809999999,84142100
2012-09-21,91.487723,9.63733319999999,700.089989,5.256816358761144,705.070023,699.3599849999998,702.409988,142897300
2012-09-24,90.272403,9.93933209999999,690.790016,5.124505918362487,695.119995,682.9999849999998,686.8599929999998,159941600
2012-09-25,88.018173,10.37366513333332,673.5400089999998,5.390169364683516,692.7800219999998,673.000023,688.260025,129697400
2012-09-26,86.925685,10.47666346666665,665.179977,5.380669499174123,672.6900019999998,661.20002,668.740005,144125800
2012-09-27,89.034862,10.995664199999988,681.32,5.700338269572079,682.170006,660.350014,664.290024,148522500
2012-09-28,87.17659599999998,11.26566413333332,667.100021,5.659984235452378,681.110008,666.75,678.750008,133777700
2012-10-01,86.16905,11.627997333333322,659.389992,5.87880981748122,676.7500150000002,656.499992,671.1599809999999,135898700
2012-10-02,86.419954,11.64299723333332,661.309982,5.88893551293937,666.349991,650.649979,661.81002,156998100
2012-10-03,87.745048,11.132331299999993,671.449974,5.372715195749823,671.8600230000002,662.630013,664.8600230000002,106070300
2012-10-04,87.137388,10.725997133333324,666.799988,5.061236777455452,674.2499849999998,665.550026,671.250023,92681400
2012-10-05,85.280427,10.924997699999995,652.589996,5.098096355554213,666.000023,651.280006,665.200005,148501500
2012-10-08,83.396024,10.842330933333333,638.170013,5.067705911906842,647.559975,636.1099929999998,646.880013,159498500
2012-10-09,83.09284699999998,11.162664033333328,635.850014,5.141226718646188,640.490013,623.550026,638.650024,209649300
2012-10-10,83.754085,11.247662866666666,640.909996,5.063676268689607,644.979996,637.0,639.739983,127589000
2012-10-11,82.080073,11.715331799999998,628.099983,5.121012003810807,647.20002,628.099983,646.499977,136520300
